,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,album_id,album_name
4lxaurdMyGkt1tOrdwRoVO,0.63,0.881,4,-3.506,1,0.0433,0.000467,0,0.0405,0.54,121.468,audio_features,4lxaurdMyGkt1tOrdwRoVO,spotify:track:4lxaurdMyGkt1tOrdwRoVO,https://api.spotify.com/v1/tracks/4lxaurdMyGkt1tOrdwRoVO,https://api.spotify.com/v1/audio-analysis/4lxaurdMyGkt1tOrdwRoVO,157653,4,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4Xl2PrS3DJqqSKXCo6Uhv9,0.485,0.378,3,-11.773,1,0.0337,0.831,0,0.103,0.528,92.928,audio_features,4Xl2PrS3DJqqSKXCo6Uhv9,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/tracks/4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/audio-analysis/4Xl2PrS3DJqqSKXCo6Uhv9,149613,4,1sh32o99zA04PJIUJUpEj7,"Parsley, Sage, Rosemary And Thyme"
0rKqFkLnkcZByHMjN60KAn,0.69,0.79,1,-6.628,0,0.0864,0.211,0,0.106,0.869,172.054,audio_features,0rKqFkLnkcZByHMjN60KAn,spotify:track:0rKqFkLnkcZByHMjN60KAn,https://api.spotify.com/v1/tracks/0rKqFkLnkcZByHMjN60KAn,https://api.spotify.com/v1/audio-analysis/0rKqFkLnkcZByHMjN60KAn,240733,4,7E8t3ndNuKlNoV0nYA8QWM,"Pina Records Presenta : La Fórmula , the Company"
5vuMtXS5kQ7F0o9V9rG1dG,0.488,0.637,10,-7.63,1,0.0401,0.265,0,0.106,0.23,88.865,audio_features,5vuMtXS5kQ7F0o9V9rG1dG,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/tracks/5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/audio-analysis/5vuMtXS5kQ7F0o9V9rG1dG,208720,4,1NUKNYLtePSiZnQj0QeZlo,Brett Eldredge
6cJLfIqwh0tCKRjYM3WpZ5,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962,audio_features,6cJLfIqwh0tCKRjYM3WpZ5,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,https://api.spotify.com/v1/tracks/6cJLfIqwh0tCKRjYM3WpZ5,https://api.spotify.com/v1/audio-analysis/6cJLfIqwh0tCKRjYM3WpZ5,206933,4,4o8ZyBzwPxPVc2bqNG5Xfe,Soy el Mismo
4SMeOd5Fb7Rp92ODZTWCHV,0.729,0.68,4,-5.687,1,0.0554,0.393,0,0.239,0.466,114.928,audio_features,4SMeOd5Fb7Rp92ODZTWCHV,spotify:track:4SMeOd5Fb7Rp92ODZTWCHV,https://api.spotify.com/v1/tracks/4SMeOd5Fb7Rp92ODZTWCHV,https://api.spotify.com/v1/audio-analysis/4SMeOd5Fb7Rp92ODZTWCHV,210750,4,156gxGFDxadwiIC3Bfwmj3,DONDE QUIERO ESTAR
5AwsoZ2O4WeGxtq6dnGvAN,0.541,0.6,11,-7.459,1,0.027,0.0095,2.43e-06,0.167,0.292,81.986,audio_features,5AwsoZ2O4WeGxtq6dnGvAN,spotify:track:5AwsoZ2O4WeGxtq6dnGvAN,https://api.spotify.com/v1/tracks/5AwsoZ2O4WeGxtq6dnGvAN,https://api.spotify.com/v1/audio-analysis/5AwsoZ2O4WeGxtq6dnGvAN,247933,4,2ghJEeSiNYAAGpOho5z7Ly,Pol 3.14
2pX5qSgxQFwlrkjxph8fxb,0.748,0.915,3,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129.0,audio_features,2pX5qSgxQFwlrkjxph8fxb,spotify:track:2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/tracks/2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/audio-analysis/2pX5qSgxQFwlrkjxph8fxb,193920,4,2xuoy4Qfrk9wlucZ8anDzE,Kylie
6fmpK6IerfBrhZo4a2MYkC,0.73,0.732,9,-4.986,0,0.0322,0.128,3.58e-06,0.173,0.328,119.958,audio_features,6fmpK6IerfBrhZo4a2MYkC,spotify:track:6fmpK6IerfBrhZo4a2MYkC,https://api.spotify.com/v1/tracks/6fmpK6IerfBrhZo4a2MYkC,https://api.spotify.com/v1/audio-analysis/6fmpK6IerfBrhZo4a2MYkC,245163,4,5AcRssiG0Zqu3lqYW7hMoM,SATURNO
7B8Oux2lcjPTfInXAbabbx,0.692,0.649,8,-6.06,0,0.0759,0.0124,1.05e-06,0.085,0.904,161.98,audio_features,7B8Oux2lcjPTfInXAbabbx,spotify:track:7B8Oux2lcjPTfInXAbabbx,https://api.spotify.com/v1/tracks/7B8Oux2lcjPTfInXAbabbx,https://api.spotify.com/v1/audio-analysis/7B8Oux2lcjPTfInXAbabbx,127458,4,1RlhA6T45ecMGE8h6V5idp,150 CANCIONES
6vn1oAvQVKWXxufYCvHzRS,0.611,0.587,0,-7.827,1,0.028,0.27,0,0.101,0.42,89.99,audio_features,6vn1oAvQVKWXxufYCvHzRS,spotify:track:6vn1oAvQVKWXxufYCvHzRS,https://api.spotify.com/v1/tracks/6vn1oAvQVKWXxufYCvHzRS,https://api.spotify.com/v1/audio-analysis/6vn1oAvQVKWXxufYCvHzRS,171359,4,3XlG8WaWzdjhDXuaRmOlaC,Los Cobardes Viven Siempre
4JehYebiI9JE8sR8MisGVb,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,audio_features,4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,261640,4,39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE
1kK6DwzyXJSp58u5HYWwuD,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,audio_features,1kK6DwzyXJSp58u5HYWwuD,spotify:track:1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/tracks/1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/audio-analysis/1kK6DwzyXJSp58u5HYWwuD,299227,4,5zuM1EG06X1J7VsIF1omRm,4REAL 4REAL
0juEENQq2PItOAFCHt16nd,0.809,0.868,7,-6.863,1,0.0682,0.331,3.31e-05,0.154,0.589,94.036,audio_features,0juEENQq2PItOAFCHt16nd,spotify:track:0juEENQq2PItOAFCHt16nd,https://api.spotify.com/v1/tracks/0juEENQq2PItOAFCHt16nd,https://api.spotify.com/v1/audio-analysis/0juEENQq2PItOAFCHt16nd,173899,4,2eCorJha1WCdwbtfc1lIdZ,Dos caminos distintos
1AKP5JySgNsr2Y04z1yGHJ,0.81,0.757,1,-5.352,0,0.0599,0.0391,0.000384,0.346,0.72,100.002,audio_features,1AKP5JySgNsr2Y04z1yGHJ,spotify:track:1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/tracks/1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/audio-analysis/1AKP5JySgNsr2Y04z1yGHJ,236200,4,6nGSrip9wzmYQLsSSkNjSP,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) [Remix]"
5XmEowDuDcMPVAuEn4phaW,0.704,0.379,9,-15.094,1,0.0605,0.667,0.73,0.106,0.572,82.039,audio_features,5XmEowDuDcMPVAuEn4phaW,spotify:track:5XmEowDuDcMPVAuEn4phaW,https://api.spotify.com/v1/tracks/5XmEowDuDcMPVAuEn4phaW,https://api.spotify.com/v1/audio-analysis/5XmEowDuDcMPVAuEn4phaW,70244,4,38FwpxVWf2oTaFL3ifo65g,Beginnings
58fgQ3pV3KD4ABN1kLkijA,0.725,0.595,0,-9.663,1,0.0443,0.396,1.3e-06,0.122,0.307,92.018,audio_features,58fgQ3pV3KD4ABN1kLkijA,spotify:track:58fgQ3pV3KD4ABN1kLkijA,https://api.spotify.com/v1/tracks/58fgQ3pV3KD4ABN1kLkijA,https://api.spotify.com/v1/audio-analysis/58fgQ3pV3KD4ABN1kLkijA,219037,4,7e8mYbcVQenvnLHSG2iMXg,Dime La Verdad
0Uon5NsSAkBDx69XYOaQ5P,0.618,0.37,10,-10.5,1,0.0543,0.883,0,0.123,0.433,114.26,audio_features,0Uon5NsSAkBDx69XYOaQ5P,spotify:track:0Uon5NsSAkBDx69XYOaQ5P,https://api.spotify.com/v1/tracks/0Uon5NsSAkBDx69XYOaQ5P,https://api.spotify.com/v1/audio-analysis/0Uon5NsSAkBDx69XYOaQ5P,177153,4,5wjbd3QuTtEVuNRlIY0o4Q,Stay
04Xdk7F9HgyHBcAwO7KE3F,0.874,0.668,4,-7.421,1,0.038,0.157,0,0.0493,0.979,118.889,audio_features,04Xdk7F9HgyHBcAwO7KE3F,spotify:track:04Xdk7F9HgyHBcAwO7KE3F,https://api.spotify.com/v1/tracks/04Xdk7F9HgyHBcAwO7KE3F,https://api.spotify.com/v1/audio-analysis/04Xdk7F9HgyHBcAwO7KE3F,190564,4,3MfTllqbkiNWZuaxoenGhC,Exclusive Ricchi E Poveri - 15 Exitos
1HMQmOWrkieKYWlFsjUP3D,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,audio_features,1HMQmOWrkieKYWlFsjUP3D,spotify:track:1HMQmOWrkieKYWlFsjUP3D,https://api.spotify.com/v1/tracks/1HMQmOWrkieKYWlFsjUP3D,https://api.spotify.com/v1/audio-analysis/1HMQmOWrkieKYWlFsjUP3D,210080,4,1lq6KMHFACcE6GQZysxnSZ,Woodland
5bhDL4GgUvr5LBrpjqyrte,0.71,0.739,9,-4.414,1,0.0453,0.363,1.83e-06,0.0613,0.784,94.993,audio_features,5bhDL4GgUvr5LBrpjqyrte,spotify:track:5bhDL4GgUvr5LBrpjqyrte,https://api.spotify.com/v1/tracks/5bhDL4GgUvr5LBrpjqyrte,https://api.spotify.com/v1/audio-analysis/5bhDL4GgUvr5LBrpjqyrte,180832,4,0BtpL9HEIaBg95FefsA3Hn,Lo Malo
5VxE9NBuufLNuBstDyZXpO,0.625,0.814,11,-5.917,1,0.189,0.0203,0.000361,0.205,0.223,160.059,audio_features,5VxE9NBuufLNuBstDyZXpO,spotify:track:5VxE9NBuufLNuBstDyZXpO,https://api.spotify.com/v1/tracks/5VxE9NBuufLNuBstDyZXpO,https://api.spotify.com/v1/audio-analysis/5VxE9NBuufLNuBstDyZXpO,238504,4,1Tiw7Slf0OgyRrQvZJzR8z,Jóvenes Eternamente (Iñigo Ristori Remix)
4SgXmHVIRyaJX5O1BrQqoF,0.492,0.739,9,-5.292,1,0.0455,0.252,0,0.0879,0.267,160.027,audio_features,4SgXmHVIRyaJX5O1BrQqoF,spotify:track:4SgXmHVIRyaJX5O1BrQqoF,https://api.spotify.com/v1/tracks/4SgXmHVIRyaJX5O1BrQqoF,https://api.spotify.com/v1/audio-analysis/4SgXmHVIRyaJX5O1BrQqoF,167510,4,6Tov7a4w9FrqOMoNnxdcxc,Sevilla
226QoQqaAhCQun0LzpFlQE,0.446,0.71,8,-5.627,1,0.0937,0.632,0,0.0813,0.814,96.255,audio_features,226QoQqaAhCQun0LzpFlQE,spotify:track:226QoQqaAhCQun0LzpFlQE,https://api.spotify.com/v1/tracks/226QoQqaAhCQun0LzpFlQE,https://api.spotify.com/v1/audio-analysis/226QoQqaAhCQun0LzpFlQE,199357,4,2Cdtl330ttM3aeFjCPWtM9,pa que me cantes en el coche
0yUsNnKCxe7r68qzEjbOaB,0.649,0.9,7,-4.135,1,0.0306,0.146,0,0.694,0.86,123.978,audio_features,0yUsNnKCxe7r68qzEjbOaB,spotify:track:0yUsNnKCxe7r68qzEjbOaB,https://api.spotify.com/v1/tracks/0yUsNnKCxe7r68qzEjbOaB,https://api.spotify.com/v1/audio-analysis/0yUsNnKCxe7r68qzEjbOaB,263680,4,0F0q5qm8eK9pDyOYXK8LRq,Salir De Marcha
0yaEBGYkSfJHjJIeze82ve,0.798,0.196,10,-9.335,1,0.0469,0.839,0,0.11,0.577,120.834,audio_features,0yaEBGYkSfJHjJIeze82ve,spotify:track:0yaEBGYkSfJHjJIeze82ve,https://api.spotify.com/v1/tracks/0yaEBGYkSfJHjJIeze82ve,https://api.spotify.com/v1/audio-analysis/0yaEBGYkSfJHjJIeze82ve,127238,3,5d6edZ8n6rML9e0PoXeb6X,Besos de esos
7gqIqyeCaV2xNtfZWxEphD,0.662,0.798,8,-4.627,1,0.0335,0.306,0,0.174,0.542,141.007,audio_features,7gqIqyeCaV2xNtfZWxEphD,spotify:track:7gqIqyeCaV2xNtfZWxEphD,https://api.spotify.com/v1/tracks/7gqIqyeCaV2xNtfZWxEphD,https://api.spotify.com/v1/audio-analysis/7gqIqyeCaV2xNtfZWxEphD,169533,4,3HnSOodhuufrSTBnGZQ3fu,El Viaje de Copperpot
1JWduKM5MLVp7OVnXAqTZ7,0.438,0.947,5,-4.904,1,0.136,0.0365,0,0.0798,0.58,185.11,audio_features,1JWduKM5MLVp7OVnXAqTZ7,spotify:track:1JWduKM5MLVp7OVnXAqTZ7,https://api.spotify.com/v1/tracks/1JWduKM5MLVp7OVnXAqTZ7,https://api.spotify.com/v1/audio-analysis/1JWduKM5MLVp7OVnXAqTZ7,180373,4,2pFtQ4nD1Dq1ESF4w7wk3Q,TINI (Martina Stoessel) [Deluxe Edition]
79zvVrn65ksbiGQxrtV4I5,0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,audio_features,79zvVrn65ksbiGQxrtV4I5,spotify:track:79zvVrn65ksbiGQxrtV4I5,https://api.spotify.com/v1/tracks/79zvVrn65ksbiGQxrtV4I5,https://api.spotify.com/v1/audio-analysis/79zvVrn65ksbiGQxrtV4I5,193613,4,57mWSm5UtRGT08KeJuyZqu,The Last Don II
7zbrvgmjWVwwvHi0p9ZzKJ,0.727,0.0482,11,-20.089,0,0.0366,0.863,0.886,0.116,0.0712,115.94,audio_features,7zbrvgmjWVwwvHi0p9ZzKJ,spotify:track:7zbrvgmjWVwwvHi0p9ZzKJ,https://api.spotify.com/v1/tracks/7zbrvgmjWVwwvHi0p9ZzKJ,https://api.spotify.com/v1/audio-analysis/7zbrvgmjWVwwvHi0p9ZzKJ,165250,4,1xVLYYCyGkSRH6e19yvC3k,To the moon and back
3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4,4JlzEvVJqpb62Xwc0EmOHr,Shower
66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ü
4iDaYVSL0zwFLacCt0F7h9,0.763,0.753,2,-4.554,1,0.152,0.218,0,0.0691,0.641,183.938,audio_features,4iDaYVSL0zwFLacCt0F7h9,spotify:track:4iDaYVSL0zwFLacCt0F7h9,https://api.spotify.com/v1/tracks/4iDaYVSL0zwFLacCt0F7h9,https://api.spotify.com/v1/audio-analysis/4iDaYVSL0zwFLacCt0F7h9,236707,4,4s05NbwGgw5SO42AdsN5Oo,Odisea
4yN6xPLopmTLvc27pO9LIE,0.685,0.731,5,-5.119,0,0.093,0.204,0,0.0722,0.786,177.912,audio_features,4yN6xPLopmTLvc27pO9LIE,spotify:track:4yN6xPLopmTLvc27pO9LIE,https://api.spotify.com/v1/tracks/4yN6xPLopmTLvc27pO9LIE,https://api.spotify.com/v1/audio-analysis/4yN6xPLopmTLvc27pO9LIE,221027,4,2dBgWXp41imu2zBNv9oFxZ,Fénix
7HWgrpwlTIQVVUZENauIa2,0.831,0.784,5,-4.0,0,0.129,0.445,1.2e-06,0.136,0.687,95.085,audio_features,7HWgrpwlTIQVVUZENauIa2,spotify:track:7HWgrpwlTIQVVUZENauIa2,https://api.spotify.com/v1/tracks/7HWgrpwlTIQVVUZENauIa2,https://api.spotify.com/v1/audio-analysis/7HWgrpwlTIQVVUZENauIa2,237198,4,344AaE9XKRvVJg8FUDKYMe,Juguete
1apTEVrg9gEWyivuIUDl2P,0.329,0.278,10,-15.944,1,0.0552,0.957,0.928,0.111,0.116,187.572,audio_features,1apTEVrg9gEWyivuIUDl2P,spotify:track:1apTEVrg9gEWyivuIUDl2P,https://api.spotify.com/v1/tracks/1apTEVrg9gEWyivuIUDl2P,https://api.spotify.com/v1/audio-analysis/1apTEVrg9gEWyivuIUDl2P,180625,3,5lXP9bhLxflcesyiA0qWlP,Lately
4bCDmIlaCH9ZZNaFrUyWWX,0.643,0.26,4,-12.294,1,0.0557,0.762,0.932,0.108,0.0642,170.165,audio_features,4bCDmIlaCH9ZZNaFrUyWWX,spotify:track:4bCDmIlaCH9ZZNaFrUyWWX,https://api.spotify.com/v1/tracks/4bCDmIlaCH9ZZNaFrUyWWX,https://api.spotify.com/v1/audio-analysis/4bCDmIlaCH9ZZNaFrUyWWX,163765,4,0FrM7POgy5ryniyKNPneTu,Rainy Days
1mMLMZYXkMueg65jRRWG1l,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,audio_features,1mMLMZYXkMueg65jRRWG1l,spotify:track:1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,240760,4,1lhNch5NkOONvFhRPh8qaj,This One's for You
3e9jMkqm2cXI8CptVQ176I,0.679,0.71,8,-6.93,1,0.423,0.718,0,0.123,0.267,173.212,audio_features,3e9jMkqm2cXI8CptVQ176I,spotify:track:3e9jMkqm2cXI8CptVQ176I,https://api.spotify.com/v1/tracks/3e9jMkqm2cXI8CptVQ176I,https://api.spotify.com/v1/audio-analysis/3e9jMkqm2cXI8CptVQ176I,184445,4,2M4u0pcP5mrG1ZHbMFtU25,Quiero ser un ganador
4qG3Um3jXlQnaQV1yVo3it,0.627,0.839,11,-5.589,0,0.0508,0.114,0,0.534,0.79,157.993,audio_features,4qG3Um3jXlQnaQV1yVo3it,spotify:track:4qG3Um3jXlQnaQV1yVo3it,https://api.spotify.com/v1/tracks/4qG3Um3jXlQnaQV1yVo3it,https://api.spotify.com/v1/audio-analysis/4qG3Um3jXlQnaQV1yVo3it,208667,4,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4J2HLNTxiVxxs6kWgTIN43,0.589,0.853,10,-5.14,1,0.0581,0.371,0,0.137,0.792,171.976,audio_features,4J2HLNTxiVxxs6kWgTIN43,spotify:track:4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/tracks/4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/audio-analysis/4J2HLNTxiVxxs6kWgTIN43,209712,4,5m71js7NkNRQNtS1wmfH7s,Porfa no te vayas
3OG5raOXDZWq9VFGtj4tld,0.795,0.721,10,-5.736,0,0.157,0.472,0,0.105,0.323,123.235,audio_features,3OG5raOXDZWq9VFGtj4tld,spotify:track:3OG5raOXDZWq9VFGtj4tld,https://api.spotify.com/v1/tracks/3OG5raOXDZWq9VFGtj4tld,https://api.spotify.com/v1/audio-analysis/3OG5raOXDZWq9VFGtj4tld,132683,4,3LUnUtLgKz1vyyJm1ugbpi,Jeansv
5uvucCRBTkxv7VxIDLOqe7,0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,175.999,audio_features,5uvucCRBTkxv7VxIDLOqe7,spotify:track:5uvucCRBTkxv7VxIDLOqe7,https://api.spotify.com/v1/tracks/5uvucCRBTkxv7VxIDLOqe7,https://api.spotify.com/v1/audio-analysis/5uvucCRBTkxv7VxIDLOqe7,188907,4,0SukGZiXMtmsZoxstkBtNR,Aura
0o5HPZGiFHo86SJf3k50T2,0.819,0.37,8,-12.054,1,0.0707,0.533,0,0.115,0.782,132.056,audio_features,0o5HPZGiFHo86SJf3k50T2,spotify:track:0o5HPZGiFHo86SJf3k50T2,https://api.spotify.com/v1/tracks/0o5HPZGiFHo86SJf3k50T2,https://api.spotify.com/v1/audio-analysis/0o5HPZGiFHo86SJf3k50T2,147500,4,5IvdBum7sycMuwTJgyPXqN,Cuando Diga Yo
5Fh9b2ho24s55AG0PdrOaP,0.649,0.75,4,-6.795,0,0.0462,0.356,0,0.3,0.219,140.019,audio_features,5Fh9b2ho24s55AG0PdrOaP,spotify:track:5Fh9b2ho24s55AG0PdrOaP,https://api.spotify.com/v1/tracks/5Fh9b2ho24s55AG0PdrOaP,https://api.spotify.com/v1/audio-analysis/5Fh9b2ho24s55AG0PdrOaP,170394,4,43rmvqTC8mMMol5mJBQarW,Si vuelve a llamar
6mz1fBdKATx6qP4oP1I65G,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,audio_features,6mz1fBdKATx6qP4oP1I65G,spotify:track:6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/tracks/6mz1fBdKATx6qP4oP1I65G,https://api.spotify.com/v1/audio-analysis/6mz1fBdKATx6qP4oP1I65G,251733,4,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop
3CDTRvJAlL26QhMxDdNNYO,0.663,0.551,4,-6.45,0,0.0304,0.155,0,0.199,0.631,145.014,audio_features,3CDTRvJAlL26QhMxDdNNYO,spotify:track:3CDTRvJAlL26QhMxDdNNYO,https://api.spotify.com/v1/tracks/3CDTRvJAlL26QhMxDdNNYO,https://api.spotify.com/v1/audio-analysis/3CDTRvJAlL26QhMxDdNNYO,161163,4,7jQXhhoiEVjuu7GQfe3bvh,El Despertador
2NwqjjA2bmHAeZ4LVvKo58,0.612,0.598,5,-8.1,0,0.0278,0.016,0.0008,0.115,0.519,101.896,audio_features,2NwqjjA2bmHAeZ4LVvKo58,spotify:track:2NwqjjA2bmHAeZ4LVvKo58,https://api.spotify.com/v1/tracks/2NwqjjA2bmHAeZ4LVvKo58,https://api.spotify.com/v1/audio-analysis/2NwqjjA2bmHAeZ4LVvKo58,244000,4,6TLUZKTgxDM3gQybM5Y9Sn,Villa Suecia
2uu2aGqA2UblCg581Q7l1g,0.754,0.796,3,-3.743,0,0.139,0.062,8.6e-05,0.204,0.62,168.045,audio_features,2uu2aGqA2UblCg581Q7l1g,spotify:track:2uu2aGqA2UblCg581Q7l1g,https://api.spotify.com/v1/tracks/2uu2aGqA2UblCg581Q7l1g,https://api.spotify.com/v1/audio-analysis/2uu2aGqA2UblCg581Q7l1g,233160,4,7wwKVRpLdSYASP6dMDrLXQ,Caramelo (Remix)
1Lg9aMPCykp6LybqcVCXiO,0.622,0.71,10,-6.825,1,0.0448,0.00268,0.0498,0.0721,0.62,125.0,audio_features,1Lg9aMPCykp6LybqcVCXiO,spotify:track:1Lg9aMPCykp6LybqcVCXiO,https://api.spotify.com/v1/tracks/1Lg9aMPCykp6LybqcVCXiO,https://api.spotify.com/v1/audio-analysis/1Lg9aMPCykp6LybqcVCXiO,202720,4,0yzonkRITawCe3VIGuV9Vc,Hung Up
7FhopXtl9z9YtD9NwUf9ss,0.769,0.712,7,-5.042,0,0.105,0.0812,6.67e-06,0.0988,0.841,173.931,audio_features,7FhopXtl9z9YtD9NwUf9ss,spotify:track:7FhopXtl9z9YtD9NwUf9ss,https://api.spotify.com/v1/tracks/7FhopXtl9z9YtD9NwUf9ss,https://api.spotify.com/v1/audio-analysis/7FhopXtl9z9YtD9NwUf9ss,206897,4,4EmNbckehYdtGIWDJy9nbP,Que Mal Te Fue (Remix)
20YlTzOOPmVIQZXtjsCYse,0.459,0.443,0,-10.481,1,0.0307,0.82,0,0.165,0.317,118.021,audio_features,20YlTzOOPmVIQZXtjsCYse,spotify:track:20YlTzOOPmVIQZXtjsCYse,https://api.spotify.com/v1/tracks/20YlTzOOPmVIQZXtjsCYse,https://api.spotify.com/v1/audio-analysis/20YlTzOOPmVIQZXtjsCYse,170020,4,1PLDFvodvLGWIvfCMW9DMG,Tres Tequilas
05j1BaD4oL8WnNJyIKdpgc,0.605,0.804,7,-4.049,1,0.0629,0.0338,0,0.0741,0.732,92.022,audio_features,05j1BaD4oL8WnNJyIKdpgc,spotify:track:05j1BaD4oL8WnNJyIKdpgc,https://api.spotify.com/v1/tracks/05j1BaD4oL8WnNJyIKdpgc,https://api.spotify.com/v1/audio-analysis/05j1BaD4oL8WnNJyIKdpgc,172345,4,4uXXn7LLqxg6KEelc6O7c9,Tequila y Candela
63eZeo6Qilbg4z5Qc0ws7O,0.54,0.669,9,-5.518,0,0.22,0.311,0,0.129,0.792,77.78,audio_features,63eZeo6Qilbg4z5Qc0ws7O,spotify:track:63eZeo6Qilbg4z5Qc0ws7O,https://api.spotify.com/v1/tracks/63eZeo6Qilbg4z5Qc0ws7O,https://api.spotify.com/v1/audio-analysis/63eZeo6Qilbg4z5Qc0ws7O,173600,4,1bea2Q7DZwYcAjUwtTYzvN,Lejos de Ti
6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe)
3RH9idbxUAMcUldet2ormp,0.621,0.512,10,-8.577,1,0.03,0.518,0,0.328,0.372,99.887,audio_features,3RH9idbxUAMcUldet2ormp,spotify:track:3RH9idbxUAMcUldet2ormp,https://api.spotify.com/v1/tracks/3RH9idbxUAMcUldet2ormp,https://api.spotify.com/v1/audio-analysis/3RH9idbxUAMcUldet2ormp,206787,4,63MKT9hwmiMFFdFp5SdB1p,Under The Mistletoe (Deluxe Edition)
4cfoVJxpHqUqTvBrG1RTyi,0.817,0.635,5,-5.719,0,0.138,0.137,7.85e-06,0.245,0.777,103.029,audio_features,4cfoVJxpHqUqTvBrG1RTyi,spotify:track:4cfoVJxpHqUqTvBrG1RTyi,https://api.spotify.com/v1/tracks/4cfoVJxpHqUqTvBrG1RTyi,https://api.spotify.com/v1/audio-analysis/4cfoVJxpHqUqTvBrG1RTyi,220827,4,0NqRq4YLIAoitfbln2J518,Dicen
2CPqh63wRVscbceKcPxwvv,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,audio_features,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,183414,4,4pgNeQfSctryAw4e0uESHe,The Ocean (feat. Shy Martin)
